,Status,County Name,Jurisdiction,CTR Identification Code,Organization Name,Worksite Name,Survey_Cycle,Survey Close Date,Survey Iteration,Key,Survey Purpose,Expansion Factor,Sampling Worksite? ,Response Rate,Total Employees,Expanded Surveys Distributed,Expanded Surveys Returned,"VMT/
Employee",Goal VMT,Total VMT,Total Goal VMT,NDAT Rate,Goal NDAT Rate (Worksite only),Total Goal NDAT Trips,Total Annual Greenhouse Gas Emissions -  All Employees (Metric Tons CO2e),Daily Roundtrip GHG Per Employee (Pounds),GHGforAgg (Pounds),Total Weekly Trips,Weekly Drive Alone Trips,Weekly Carpool Trips,Weekly Vanpool Trips,Weekly 1-Motorcycle Trips,Weekly 2-Motorcycle Trips,Weekly Bus Trips,Weekly Train/Lightrail/Street Car Trips,Weekly Bike Trips,Weekly Walk Trips,Weekly Telework Trips,Weekly CWW Days,Weekly Overnight Business Trip,Weekly Did Not Work,Weekly Used Ferry as Walk-on Passenager,Weekly Boarded Ferry with Car/Bus/Van,Weekly Other Trips,Alone Share,Carpool Share,Van Share,Motorcycle Share,Bus Share,Train Share,Bike Share,Walk Share,Tele Share,CWW Share,Used Ferry Share,Boarded Ferry Share,Other Share,Baseline,Error: Difference between Weekly Trips and Summed Weekly Trips:this column is the difference,sumcolumn,calculated percent,summedcol
49,Affected,Thurston,City of Olympia,E11643,WA State Dept. of Veterans Affairs,Eastside Plaza,2017/2018,2017-07-07 00:00:00,M6,E11643M6,CTR,1,,65.2777777777778,72,72,47,13.9,0,653.3,0,0.17,0,0,190.3,27.2503664670287,1280.76722395035,201.0,166.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,14.0,0,19,0.0,0.0,5.0,0.83,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.0,0.02,,,0.98,0.02,
50,Affected,Thurston,City of Olympia,E11650,WA State Office of the Insurance Commissioner,Legislative & Insurance Buildings,2017/2018,2017-05-14 00:00:00,M6,E11650M6,CTR,1,,90,10,10,9,13.5,0,121.5,0,0.41,0,0,28,26.45547144,238.09924296,42.0,25.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0,3,0.0,0.0,0.0,0.6,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,,1.0,0.0,
51,Affected,Thurston,City of Olympia,E11668,WA State Auditor's Office,Legislative & Insurance Buildings,2017/2018,2017-05-08 00:00:00,M6,E11668M6,CTR,1,,71.4285714285714,14,14,10,18.6,0,186,0,0.4,0,0,55.4,36.350027722619,363.50027722619,48.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
52,Affected,Thurston,City of Olympia,E11684,WA State Secretary of State,Legislative & Insurance Buildings,2017/2018,2017-05-26 00:00:00,M6,E11684M6,CTR,1,,94.7368421052632,19,19,18,13.1,0,235.8,0,0.09,0,0,54.6,25.6262934469072,461.273282044329,89.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,1,0.0,0.0,0.0,0.91,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
53,Affected,Thurston,City of Olympia,E11692,Treasurer,Legislative & Insurance Buildings,2017/2018,2017-05-02 00:00:00,M6,E11692M6,CTR,1,,95.2380952380952,21,21,20,15.9,0,318,0,0.2,0,0,73.4,31.1340645133237,622.681290266474,99.0,79.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,1,0.0,0.0,4.0,0.8,0.05,0.06,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.04,,,0.96,0.04,
54,Affected,Thurston,City of Olympia,E11700,Governor,Legislative & Insurance Buildings,2017/2018,2017-07-14 00:00:00,M6,E11700M6,CTR,1,,75,24,24,18,15.9,0,286.2,0,0.2,0,0,88.4,31.0992510012766,559.786518022979,94.0,75.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0,0,0.0,0.0,0.0,0.8,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,,,1.0,0.0,
55,Affected,Thurston,City of Tumwater,E11726,WA State Secretary of State,Point Plaza East,2017/2018,2017-05-26 00:00:00,M6,E11726M6,CTR,1,,87.1428571428571,70,70,61,14.7,0,896.7,0,0.13,0,0,218.8,28.7912496914051,1756.26623117571,292.0,255.0,23.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1,10,0.0,0.0,2.0,0.87,0.08,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,,,0.99,0.01,
56,Affected,Thurston,City of Tumwater,E11734,WA State Dept. of Retirement Systems,Point Plaza East,2017/2018,2017-09-22 00:00:00,M6,E11734M6,CTR,1,,79.5833333333333,240,240,191,12.4,0,2368.4,0,0.18,0,0,619.9,24.3044043173518,4642.14122461419,895.0,722.0,89.0,30.0,9.0,0.0,9.0,0.0,6.0,9.0,9.0,1.0,0,48,0.0,0.0,11.0,0.81,0.1,0.03,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,,,0.99,0.01,
57,Affected,Thurston,City of Tumwater,E11742,WA State Dept. of Labor & Industries,Town Center,2017/2018,2018-06-15 00:00:00,M6,E11742M6,CTR,1,,32.5714285714286,179,175,57,14.6,0,832.2,0,0.4,0,0,559.3,28.5560546827271,1627.69511691544,275.0,163.0,33.0,23.0,1.0,0.0,17.0,0.0,3.0,7.0,23.0,5.0,0,9,0.0,0.0,0.0,0.59,0.12,0.08,0.0,0.06,0.0,0.01,0.03,0.08,0.02,0.0,0.0,0.0,,,1.0,0.0,
58,Affected,Thurston,City of Lacey,E11775,WA State Services for the Blind,Woodland Square,2017/2018,2017-05-01 00:00:00,M6,E11775M6,CTR,1,,72.2222222222222,20,18,13,12.9,0,167.7,0,0.03,0,0,52.9,25.2686495962333,328.492444751033,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,1.0,0.0,
59,Affected,Thurston,City of Tumwater,E11783,WA State Dept of Financial Institutions,Point Plaza West,2017/2018,2017-06-22 00:00:00,M6,E11783M6,CTR,1,,76.3546798029557,203,203,155,13.7,0,2123.5,0,0.27,0,0,571.8,26.8114080145972,4155.76824226257,718.0,518.0,63.0,21.0,6.0,0.0,14.0,0.0,2.0,1.0,65.0,15.0,25,25,0.0,0.0,13.0,0.72,0.09,0.03,0.01,0.02,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.02,,,0.98,0.02,
60,Affected,Thurston,City of Olympia,E11791,WA State Board of Industrial Appeals,Chandler,2017/2018,2017-08-01 00:00:00,M6,E11791M6,CTR,1,,59.7402597402597,154,154,92,14.9,0,1370.8,0,0.17,0,0,475.9,29.1526883862688,2682.04733153673,430.0,356.0,19.0,10.0,1.0,0.0,1.0,0.0,1.0,8.0,27.0,3.0,1,13,0.0,0.0,4.0,0.83,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.06,0.01,0.0,0.0,0.01,,,0.99,0.01,
61,Affected,Thurston,City of Tumwater,E11809,WA State Dept. of Health,Israel Road,2017/2018,2017-07-14 00:00:00,M6,E11809M6,CTR,1,,66.4460622104566,1511,1511,1004,14.5,0,14558,0,0.25,0,0,4534.2,28.3667785323131,28480.2456464423,4683.0,3500.0,391.0,119.0,20.0,4.0,85.0,1.0,52.0,31.0,364.0,86.0,67,178,0.0,2.0,28.0,0.75,0.08,0.03,0.01,0.02,0.0,0.01,0.01,0.08,0.02,0.0,0.0,0.01,,,0.99,0.01,
62,Affected,Thurston,City of Tumwater,E11817,WA State Dept. of Social and Health Services,Division of Disability Determination,2017/2018,2017-05-04 00:00:00,M6,E11817M6,CTR,1,,78.2312925170068,178,147,115,11,0,1265,0,0.19,0,0,414.8,21.5625580700484,2479.69417805556,548.0,440.0,47.0,0.0,3.0,0.0,27.0,0.0,8.0,0.0,3.0,16.0,2,19,2.0,0.0,2.0,0.8,0.09,0.0,0.01,0.05,0.0,0.01,0.0,0.01,0.03,0.0,0.0,0.0,,,1.0,0.0,
63,Affected,Thurston,City of Tumwater,E11866,WA State Parks & Recreation Commission,Washington State Parks and Recreation Commission,2017/2018,2017-05-14 00:00:00,M6,E11866M6,CTR,1,,78.0645161290323,155,155,121,13.9,0,1681.9,0,0.12,0,0,450.7,27.2163968749098,3293.18402186409,570.0,497.0,30.0,2.0,3.0,0.0,13.0,0.0,6.0,1.0,3.0,12.0,4,10,0.0,1.0,2.0,0.87,0.05,0.0,0.01,0.02,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,,,1.0,0.0,
64,Affected,Thurston,City of Tumwater,E11874,South Puget Sound Community College,SPSCC,2017/2018,2017-05-21 00:00:00,M6,E11874M6,CTR,1,,72.5,280,280,203,11.5,0,2334.5,0,0.17,0,0,665,22.5430261011135,4576.23429852603,943.0,785.0,70.0,0.0,1.0,0.0,33.0,0.0,14.0,5.0,27.0,2.0,0,28,0.0,0.0,6.0,0.83,0.07,0.0,0.0,0.03,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.01,,,0.99,0.01,
65,Affected,Thurston,City of Olympia,E11890,Historical Society,Capital Museum,2017/2018,2017-05-15 00:00:00,M6,E11890M6,CTR,1,,100,1,1,1,22,0,22,0,0.0,0,0,4.9,43.210603352,43.210603352,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
66,Affected,Thurston,City of Olympia,E11924,WA State Arts Commission,,2017/2018,2017-05-19 00:00:00,M6,E11924M6,CTR,1,,68.75,16,16,11,9.8,0,107.8,0,0.45,0,0,31,19.1779671790816,210.957638969898,49.0,27.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,2.0,0.0,0,1,0.0,0.0,0.0,0.55,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,,,1.0,0.0,
67,Affected,Thurston,City of Olympia,E11940,WA State Board for Volunteer Firefighters and Reserve Officers,,2017/2018,2017-04-17 00:00:00,M6,E11940M6,CTR,1,,100,3,3,3,28.7,0,86.1,0,0.0,0,0,19.1,56.1443893893333,168.433168168,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
68,Affected,Thurston,City of Olympia,E11957,WA State Board of Accountancy,Evergreen Plaza Bldg,2017/2018,2017-04-24 00:00:00,M6,E11957M6,CTR,1,,100,9,9,9,9.5,0,85.5,0,0.14,0,0,18.6,18.6390821509091,167.751739358182,44.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,1.0,0.86,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.02,,,0.98,0.02,
69,Affected,Thurston,City of Olympia,E11973,WA State Caseload Forecast Council,,2017/2018,2017-04-17 00:00:00,M6,E11973M6,CTR,1,,100,9,9,9,5.9,0,53.1,0,0.26,0,0,11.3,11.5870863283721,104.283776955349,43.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,2,0.0,0.0,0.0,0.74,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,,,1.0,0.0,
70,Affected,Thurston,City of Olympia,E11981,WA State Commission on African American Affairs,,2017/2018,2017-07-07 00:00:00,M6,E11981M6,CTR,1,,50,2,2,1,5.2,0,5.2,0,0.8,0,0,2.4,10.582188576,10.582188576,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,1.0,0.0,
71,Affected,Thurston,City of Olympia,E11999,WA State Commission on Asian Pacific American Affairs,,2017/2018,2017-05-02 00:00:00,M6,E11999M6,CTR,1,,100,2,2,2,18,0,36,0,0.5,0,0,6.4,35.27396192,70.54792384,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.12,0.0,0.0,,,1.0,0.0,
72,Affected,Thurston,City of Olympia,E12021,WA State Office of Financial Management,Highway Licensing Bldg & Capitol Court,2017/2018,2017-07-14 00:00:00,M6,E12021M6,CTR,1,,71.4285714285714,14,14,10,17.5,0,175,0,0.09,0,0,47.9,34.2861764603896,342.861764603896,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,7,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,,,1.0,0.0,
73,Affected,Thurston,City of Olympia,E12039,WA State Recreation and Conservation Office,,2017/2018,2017-05-21 00:00:00,M6,E12039M6,CTR,1,,88.4615384615385,52,52,46,7.1,0,326.6,0,0.33,0,0,79.5,13.9053206646085,639.64475057199,223.0,149.0,15.0,0.0,0.0,0.0,13.0,0.0,11.0,14.0,15.0,6.0,2,2,0.0,0.0,0.0,0.67,0.07,0.0,0.0,0.06,0.0,0.05,0.06,0.07,0.03,0.0,0.0,0.0,,,1.0,0.0,
74,Affected,Thurston,City of Olympia,E12054,Joint Legislative Audit & Review Committee,Eastside Plaza,2017/2018,2017-06-12 00:00:00,M6,E12054M6,CTR,1,,80,25,25,20,10.2,0,204,0,0.15,0,0,52.1,19.9757980003478,399.515960006957,92.0,78.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0,4,0.0,0.0,1.0,0.85,0.01,0.09,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.01,,,0.99,0.01,
75,Affected,Thurston,City of Olympia,E12070,WA State Office of Administrative Hearings,Bristol Court,2017/2018,2017-05-08 00:00:00,M6,E12070M6,CTR,1,,70,60,60,42,16.2,0,680.4,0,0.13,0,0,209.9,31.7573727016275,1333.80965346835,204.0,175.0,6.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,12.0,1.0,0,2,0.0,0.0,0.0,0.86,0.03,0.01,0.01,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,,,1.0,0.0,
76,Affected,Thurston,City of Olympia,E12088,WA State Legislative Service Center,Chandler Court,2017/2018,2017-06-16 00:00:00,M6,E12088M6,CTR,1,,93.75,48,48,45,9.8,0,441,0,0.14,0,0,102.6,19.190691245362,863.58110604129,221.0,188.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,1,5,0.0,0.0,0.0,0.85,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.12,0.0,0.0,0.0,0.0,,,1.0,0.0,
77,Affected,Thurston,City of Olympia,E12096,WA State County Road Administration Board,Chandler Court,2017/2018,2017-06-05 00:00:00,M6,E12096M6,CTR,1,,66.6666666666667,15,15,10,14.9,0,149,0,0.02,0,0,41.7,29.185004207619,291.850042076191,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,,1.0,0.0,
78,Affected,Thurston,City of Lacey,E12112,WA State Dept. of Social and Health Services,Dept of Vocational Rehabilitation (DVR),2017/2018,2017-06-07 00:00:00,M6,E12112M6,CTR,1,,80,55,55,44,12.6,0,554.4,0,0.14,0,0,149,24.6752127984977,1085.7093631339,213.0,184.0,11.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,8.0,0,2,0.0,0.0,1.0,0.86,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,,,1.0,0.0,
79,Affected,Thurston,City of Olympia,E12120,WA State Dept. of Enterprise Services,1312 Fones Road,2017/2018,2017-06-22 00:00:00,M6,E12120M6,CTR,1,,84,25,25,21,11.8,0,247.8,0,0.17,0,0,64.2,23.085609446866,484.797798384186,103.0,83.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.81,0.16,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,,1.0,0.0,
80,Affected,Thurston,City of Olympia,E12138,WA State Dept. of Enterprise Services,616 Cherry St,2017/2018,2017-06-22 00:00:00,M6,E12138M6,CTR,1,,68.8888888888889,45,45,31,12.6,0,390.6,0,0.08,0,0,124.4,24.696896650016,765.603796150495,153.0,141.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.92,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.0,,,1.0,0.0,
81,Affected,Thurston,City of Tumwater,E12146,WA State Dept. of Enterprise Services,7511 New Market St,2017/2018,2017-06-22 00:00:00,M6,E12146M6,CTR,1,,91.6666666666667,24,24,22,15.8,0,347.6,0,0.13,0,0,85.8,30.9631373326786,681.189021318929,112.0,97.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,5.0,0.87,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,,0.96,0.04,
82,Affected,Thurston,City of Tumwater,E12153,WA State Dept. of Enterprise Services,7580 New Market St,2017/2018,2017-06-22 00:00:00,M6,E12153M6,CTR,1,,86.6666666666667,45,45,39,14.7,0,573.3,0,0.12,0,0,143.1,28.7807681402526,1122.44995746985,190.0,153.0,17.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.81,0.09,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
83,Affected,Thurston,City of Olympia,E12161,WA State Dept. of Enterprise Services,OB2,2017/2018,2017-06-22 00:00:00,M6,E12161M6,CTR,1,,81,100,100,81,15.7,0,1271.7,0,0.12,0,0,337.4,30.7403129750143,2489.96535097616,392.0,344.0,6.0,0.0,1.0,0.0,22.0,0.0,4.0,1.0,0.0,6.0,0,8,0.0,0.0,8.0,0.88,0.02,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,,,0.98,0.02,
84,Affected,Thurston,City of Olympia,E12195,WA State Dept. of Enterprise Services,1222 State Ave,2017/2018,2017-06-22 00:00:00,M6,E12195M6,CTR,1,,100,7,7,7,8.3,0,58.1,0,0.11,0,0,12.9,16.2512181702857,113.758527192,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
85,Affected,Thurston,City of Olympia,E12252,WA State Patrol,State Patrol,2017/2018,2017-05-04 00:00:00,M6,E12252M6,CTR,1,,96.5986394557823,227,147,142,14.8,0,2101.6,0,0.22,0,0,711.7,28.9957962309578,4117.403064796,677.0,530.0,72.0,21.0,0.0,0.0,21.0,0.0,4.0,5.0,0.0,15.0,0,19,0.0,1.0,8.0,0.78,0.11,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.01,,,0.99,0.01,
86,Voluntary,Thurston,City of Olympia,E12500,City of Olympia,City of Olympia - Maintenance Center,2017/2018,2017-06-16 00:00:00,M6,E12500M6,CTR,1,,87.8504672897196,107,107,94,13.5,0,1269,0,0.08,0,0,309.2,26.4392793735537,2485.29226111405,453.0,382.0,27.0,0.0,35.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1,11,0.0,0.0,2.0,0.84,0.06,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
87,Voluntary,Thurston,City of Olympia,E12534,City of Olympia,City of Olympia - Olympia Center,2017/2018,2017-06-16 00:00:00,M6,E12534M6,CTR,1,,100,19,19,19,7.7,0,146.3,0,0.16,0,0,32.2,15.1040102902128,286.976195514043,94.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0,0,0.0,0.0,1.0,0.84,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.01,0.0,0.0,0.01,,,0.99,0.01,
88,Voluntary,Thurston,City of Olympia,E12542,City of Olympia,City of Olympia - Fire Headquarters,2017/2018,2017-06-16 00:00:00,M6,E12542M6,CTR,1,,83.3333333333333,102,102,85,16.3,0,1385.5,0,0.05,0,0,338.9,31.9293421332479,2713.99408132607,390.0,370.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,12.0,0,34,0.0,0.0,0.0,0.95,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,,,1.0,0.0,
89,Voluntary,Thurston,City of Olympia,E12583,City of Olympia,City of Olympia - Priest Point Park,2017/2018,2017-06-16 00:00:00,M6,E12583M6,CTR,1,,76.9230769230769,26,26,20,12.5,0,250,0,0.14,0,0,71.5,24.4958068888889,489.916137777778,99.0,84.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.85,0.03,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
90,Voluntary,Thurston,City of Olympia,E12666,City of Olympia,City of Olympia - Justice Center,2017/2018,2017-06-16 00:00:00,M6,E12666M6,CTR,1,,100,30,30,30,15.5,0,465,0,0.05,0,0,111.5,30.3475829790123,910.42748937037,162.0,154.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,2.0,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
91,Affected,Thurston,City of Olympia,E12674,City of Olympia,City Hall,2017/2018,2017-06-16 00:00:00,M6,E12674M6,CTR,1,,75.3521126760563,284,284,214,9.2,0,1968.8,0,0.16,0,0,572.1,17.9998015760395,3851.95753727246,1056.0,871.0,37.0,3.0,13.0,0.0,28.0,0.0,49.0,31.0,8.0,8.0,6,27,0.0,0.0,8.0,0.82,0.04,0.0,0.01,0.03,0.0,0.05,0.03,0.01,0.01,0.0,0.0,0.01,,,0.99,0.01,
92,Affected,Thurston,City of Olympia,E12690,WA State Dept. of Commerce,DOC Plum St.,2017/2018,2017-05-15 00:00:00,M6,E12690M6,CTR,1,,50.6410256410256,312,312,158,8.4,0,1327.2,0,0.38,0,0,514.4,16.4555455481802,2599.97619661246,698.0,432.0,71.0,7.0,2.0,0.0,80.0,7.0,29.0,26.0,29.0,14.0,2,24,0.0,0.0,1.0,0.62,0.1,0.01,0.0,0.11,0.01,0.04,0.04,0.04,0.02,0.0,0.0,0.0,,,1.0,0.0,
93,Affected,Thurston,City of Olympia,E12716,WA State Commission on Judicial Conduct,,2017/2018,2017-07-14 00:00:00,M6,E12716M6,CTR,1,,42.8571428571429,7,7,3,12.8,0,38.4,0,0.27,0,0,19.8,24.9437302148571,74.8311906445714,15.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.73,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,,,1.0,0.0,
94,Affected,Thurston,City of Lacey,E12732,WA State Criminal Justice Training Commission,,2017/2018,2017-05-04 00:00:00,M6,E12732M6,CTR,1,,100,1,1,1,3,0,3,0,0.0,0,0,0.5,5.51155655,5.51155655,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
95,Affected,Thurston,City of Olympia,E12740,WA State Dept. of Agriculture,Cleveland Lab,2017/2018,2017-05-21 00:00:00,M6,E12740M6,CTR,1,,64,25,25,16,30.7,0,491.2,0,0.08,0,0,166.4,60.2008950101333,963.214320162133,78.0,72.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2,1,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,,,1.0,0.0,
96,Affected,Thurston,City of Olympia,E12765,WA State Dept. of Archaeology and Historic Preservation,,2017/2018,2017-06-16 00:00:00,M6,E12765M6,CTR,1,,94.7368421052632,19,19,18,4.2,0,75.6,0,0.45,0,0,16.2,8.25247697037227,148.544585466701,82.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,8.0,0,1,0.0,0.0,0.0,0.55,0.07,0.0,0.0,0.0,0.0,0.13,0.12,0.02,0.1,0.0,0.0,0.0,,,1.0,0.0,
97,Affected,Thurston,City of Tumwater,E12773,WA State Dept. of Corrections,Division of Correctional Industries,2017/2018,2017-07-07 00:00:00,M6,E12773M6,CTR,1,,52.7027027027027,74,74,39,17.3,0,674.7,0,0.15,0,0,274,33.8680237454284,1320.85292607171,188.0,160.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,0.0,0.0,9.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,,,0.95,0.05,
98,Affected,Thurston,City of Olympia,E12781,WA State Dept. of Corrections,Central Office,2017/2018,2017-04-24 00:00:00,M6,E12781M6,CTR,1,,93.3333333333333,15,15,14,10.4,0,145.6,0,0.15,0,0,28.7,20.3636176716322,285.090647402851,58.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,0.0,3.0,0.84,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.05,,,0.95,0.05,
99,Affected,Thurston,City of Lacey,E12799,WA State Dept. of Corrections,Tri-County Unit,2017/2018,2017-07-17 00:00:00,M6,E12799M6,CTR,1,,53.3333333333333,15,15,8,21.1,0,168.8,0,0.15,0,0,70.3,41.3293253829333,330.634603063467,40.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.85,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,,1.0,0.0,
100,Affected,Thurston,City of Lacey,E12807,WA State Dept. of Corrections,,2017/2018,2017-06-07 00:00:00,M6,E12807M6,CTR,1,,62.2950819672131,61,61,38,15.4,0,585.2,0,0.13,0,0,199.9,30.1688963178598,1146.41806007867,182.0,153.0,0.0,14.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0,7,0.0,0.0,0.0,0.84,0.0,0.08,0.03,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,1.0,0.0,
